Booking Date,Booking ID,Country,Hotel,Distribution Channel,Customer Type,Guests,Avg. Lead Time,Revenue,Avg. Daily Rate,Revenue Loss,Nights,Status
2022-04-16,12624,Netherlands,City,Online Travel Agent,Group,2,3.2,169.90,84.95,0.00,2,Check-Out
2022-04-17,12625,Portugal,City,Direct,Transient-Party,2,8.6,685.95,137.19,0.00,5,Check-Out
2022-04-17,12626,Netherlands,Resort,Direct,Transient,3,2.2,815.70,163.14,0.00,5,Check-Out
2022-04-17,12627,Germany,City,Online Travel Agent,Transient,3,4.8,338.86,169.43,0.00,2,Check-Out
2022-04-17,12628,Portugal,City,Direct,Group,2,6.2,327.30,65.46,0.00,5,Check-Out
2022-04-17,12629,Portugal,Resort,Direct,Group,3,3.6,197.71,197.71,0.00,1,Check-Out
2022-04-17,12630,Germany,Resort,Direct,Group,1,7.8,460.08,115.02,0.00,4,Check-Out
2022-04-18,12631,Spain,City,Direct,Transient,4,4.4,268.94,134.47,0.00,2,Check-Out
2022-04-18,12632,USA,Resort,Online Travel Agent,Group,1,9.7,219.52,54.88,0.00,4,Check-Out
2022-04-18,12633,France,City,Online Travel Agent,Transient,2,0.7,518.35,103.67,0.00,5,Check-Out
2022-04-18,12634,Germany,City,Online Travel Agent,Group,1,9.7,702.96,175.74,0.00,4,Check-Out
2022-04-18,12635,India,City,Direct,Transient,4,7.2,723.28,180.82,0.00,4,Check-Out
2022-04-18,12636,Portugal,Resort,Online Travel Agent,Transient,2,1.3,293.16,97.72,0.00,3,Check-Out
2022-04-18,12637,Mexico,Resort,Direct,Transient,3,3.8,786.24,196.56,0.00,4,Check-Out
2022-04-18,12638,USA,City,Direct,Transient-Party,1,4.9,115.77,115.77,0.00,1,Check-Out
2022-04-18,12639,Brazil,City,Online Travel Agent,Transient,1,9.2,401.85,133.95,0.00,3,Check-Out
2022-04-18,12640,Mexico,Resort,Direct,Transient,4,8.3,319.36,79.84,0.00,4,Check-Out
2022-04-19,12641,Brazil,City,Direct,Transient-Party,4,0.5,618.70,123.74,0.00,5,Check-Out
2022-04-19,12642,Brazil,Resort,Direct,Group,1,3.1,390.18,195.09,0.00,2,Check-Out
2022-04-19,12643,India,Resort,Online Travel Agent,Transient-Party,3,4.2,186.07,186.07,0.00,1,Check-Out
2022-04-19,12644,France,City,Direct,Transient,1,8,190.60,190.60,0.00,1,Check-Out
2022-04-20,12645,India,Resort,Online Travel Agent,Group,3,5.3,504.25,100.85,0.00,5,Check-Out
2022-04-20,12646,USA,Resort,Direct,Group,2,4,549.96,183.32,0.00,3,Check-Out
2022-04-21,12647,USA,City,Online Travel Agent,Group,1,8.1,144.76,144.76,0.00,1,Check-Out
2022-04-21,12648,France,Resort,Online Travel Agent,Group,1,5.9,313.59,104.53,0.00,3,Check-Out
2022-04-22,12649,Italy,City,Online Travel Agent,Group,1,2.2,359.91,119.97,0.00,3,Check-Out
2022-04-22,12650,Netherlands,City,Online Travel Agent,Transient,1,0.7,979.90,195.98,0.00,5,Check-Out
2022-04-22,12651,Portugal,City,Online Travel Agent,Transient,4,5.5,221.18,110.59,0.00,2,Check-Out
2022-04-22,12652,Portugal,City,Direct,Transient-Party,1,7.5,638.36,159.59,0.00,4,Check-Out
2022-04-23,12653,Portugal,City,Direct,Transient-Party,4,2,347.90,173.95,0.00,2,Check-Out
2022-04-23,12654,Mexico,City,Direct,Group,3,2.1,87.00,87.00,0.00,1,Check-Out
2022-04-23,12655,Netherlands,City,Direct,Transient,4,1,291.40,145.70,0.00,2,Check-Out
2022-04-23,12656,India,Resort,Direct,Group,3,8.4,217.44,72.48,0.00,3,Check-Out
2022-04-23,12657,Germany,Resort,Online Travel Agent,Group,1,6.7,286.85,57.37,0.00,5,Check-Out
2022-04-24,12658,India,Resort,Online Travel Agent,Transient-Party,3,6.2,258.75,51.75,0.00,5,Check-Out
2022-04-24,12659,Germany,Resort,Direct,Group,2,6,552.54,184.18,0.00,3,Check-Out
2022-04-24,12660,Portugal,City,Direct,Transient-Party,3,8.6,147.70,73.85,0.00,2,Check-Out
2022-04-24,12661,Brazil,City,Online Travel Agent,Transient,3,4.7,152.83,152.83,0.00,1,Check-Out
2022-04-25,12662,France,City,Direct,Transient-Party,3,2.2,612.30,122.46,0.00,5,Check-Out
2022-04-25,12663,India,City,Online Travel Agent,Transient,1,8.1,301.66,150.83,0.00,2,Check-Out
2022-04-25,12664,Mexico,City,Direct,Group,3,3.9,511.68,127.92,0.00,4,Check-Out
2022-04-26,12665,Brazil,Resort,Online Travel Agent,Transient,4,7.5,384.90,76.98,0.00,5,Check-Out
2022-04-26,12666,India,City,Direct,Group,1,0.1,183.44,183.44,0.00,1,Check-Out
2022-04-26,12667,Italy,City,Direct,Transient,1,3.5,719.75,143.95,0.00,5,Check-Out
2022-04-26,12668,Portugal,City,Direct,Transient,2,2.2,351.84,87.96,0.00,4,Check-Out
2022-04-26,12669,India,City,Online Travel Agent,Group,4,3.4,375.74,187.87,0.00,2,Check-Out
2022-04-26,12670,France,Resort,Online Travel Agent,Transient-Party,3,6,493.00,123.25,0.00,4,Check-Out
2022-04-26,12671,Mexico,City,Direct,Transient,4,4,75.49,75.49,0.00,1,Check-Out
2022-04-27,12672,USA,City,Online Travel Agent,Transient-Party,2,7.5,256.32,128.16,0.00,2,Check-Out
2022-04-27,12673,Spain,Resort,Direct,Group,4,0.7,0.00,127.75,-638.75,5,Canceled
2022-04-27,12674,Mexico,City,Direct,Transient-Party,1,8.2,477.52,119.38,0.00,4,Check-Out
2022-04-27,12675,Netherlands,Resort,Direct,Transient-Party,1,9.4,949.65,189.93,0.00,5,Check-Out
2022-04-27,12676,Brazil,Resort,Direct,Transient-Party,2,3.9,530.40,132.60,0.00,4,Check-Out
2022-04-28,12677,USA,City,Direct,Transient,2,1.8,758.30,151.66,0.00,5,Check-Out
2022-04-28,12678,Netherlands,City,Online Travel Agent,Group,4,1.1,577.84,144.46,0.00,4,Check-Out
2022-04-28,12679,Brazil,Resort,Direct,Transient,1,9.8,544.25,108.85,0.00,5,Check-Out
2022-04-28,12680,Italy,Resort,Direct,Group,4,5.9,0.00,169.23,-338.46,2,Canceled
2022-04-28,12681,Portugal,City,Direct,Transient-Party,4,8.9,489.21,163.07,0.00,3,Check-Out
2022-04-28,12682,Germany,Resort,Direct,Transient-Party,4,2.1,576.28,144.07,0.00,4,Check-Out
2022-04-29,12683,Spain,Resort,Online Travel Agent,Group,2,0.7,255.24,127.62,0.00,2,Check-Out
2022-04-29,12684,France,City,Online Travel Agent,Group,3,6.7,855.10,171.02,0.00,5,Check-Out
2022-04-29,12685,India,City,Direct,Group,1,3.2,512.34,170.78,0.00,3,Check-Out
2022-04-29,12686,India,Resort,Direct,Group,4,1.5,789.96,197.49,0.00,4,Check-Out
2022-04-29,12687,Germany,Resort,Online Travel Agent,Group,1,9.7,786.00,157.20,0.00,5,Check-Out
2022-04-29,12688,USA,City,Direct,Group,2,4.1,661.88,165.47,0.00,4,Check-Out
2022-04-29,12689,Portugal,City,Direct,Transient,3,7.3,700.40,140.08,0.00,5,Check-Out
2022-04-29,12690,Spain,City,Direct,Transient-Party,2,2.4,111.17,111.17,0.00,1,Check-Out
2022-04-30,12691,Germany,Resort,Direct,Transient-Party,3,9.3,63.28,63.28,0.00,1,Check-Out
2022-04-30,12692,Mexico,City,Online Travel Agent,Group,2,7.4,92.02,92.02,0.00,1,Check-Out
2022-04-30,12693,Spain,Resort,Online Travel Agent,Group,4,8.5,383.97,127.99,0.00,3,Check-Out
2022-04-30,12694,France,Resort,Online Travel Agent,Transient,3,6.1,331.45,66.29,0.00,5,Check-Out
2022-05-01,12695,Spain,City,Direct,Group,4,4.7,453.75,90.75,0.00,5,Check-Out
2022-05-01,12696,Netherlands,Resort,Online Travel Agent,Group,1,5.6,315.06,157.53,0.00,2,Check-Out
2022-05-01,12697,USA,City,Direct,Transient,3,8.7,324.14,162.07,0.00,2,Check-Out
2022-05-01,12698,Italy,Resort,Direct,Group,3,8.6,542.55,180.85,0.00,3,Check-Out
2022-05-01,12699,Spain,Resort,Online Travel Agent,Transient,2,0.2,192.92,96.46,0.00,2,Check-Out
2022-05-01,12700,Brazil,City,Online Travel Agent,Transient,3,0.4,484.26,161.42,0.00,3,Check-Out
2022-05-01,12701,Netherlands,Resort,Online Travel Agent,Transient-Party,2,3.9,511.10,102.22,0.00,5,Check-Out
2022-05-02,12702,India,City,Online Travel Agent,Transient,2,2.6,489.20,97.84,0.00,5,Check-Out
2022-05-02,12703,Spain,Resort,Direct,Transient-Party,4,7.8,854.35,170.87,0.00,5,Check-Out
2022-05-02,12704,Mexico,Resort,Direct,Transient-Party,1,8,105.33,105.33,0.00,1,Check-Out
2022-05-02,12705,USA,City,Online Travel Agent,Group,4,6.2,700.00,140.00,0.00,5,Check-Out
2022-05-03,12706,Brazil,Resort,Online Travel Agent,Transient,2,2.9,324.88,81.22,0.00,4,Check-Out
2022-05-03,12707,Germany,Resort,Direct,Transient-Party,4,3.4,181.76,181.76,0.00,1,Check-Out
2022-05-03,12708,Germany,Resort,Online Travel Agent,Transient,2,8.4,582.66,194.22,0.00,3,Check-Out
2022-05-03,12709,Netherlands,City,Direct,Group,2,6,108.28,108.28,0.00,1,Check-Out
2022-05-04,12710,Mexico,City,Direct,Transient,3,1.3,441.12,110.28,0.00,4,Check-Out
2022-05-04,12711,Mexico,Resort,Direct,Transient,4,3.1,575.40,115.08,0.00,5,Check-Out
2022-05-04,12712,Portugal,City,Online Travel Agent,Transient,4,2.8,458.04,152.68,0.00,3,Check-Out
2022-05-04,12713,Mexico,City,Direct,Group,2,6.5,683.44,170.86,0.00,4,Check-Out
2022-05-04,12714,India,Resort,Direct,Transient,1,0.9,792.00,158.40,0.00,5,Check-Out
2022-05-05,12715,India,Resort,Direct,Transient,3,2.6,397.08,198.54,0.00,2,Check-Out
2022-05-05,12716,USA,Resort,Direct,Transient-Party,4,3.9,299.00,74.75,0.00,4,Check-Out
2022-05-05,12717,Spain,City,Direct,Group,2,7.4,166.96,83.48,0.00,2,Check-Out
2022-05-05,12718,USA,Resort,Direct,Transient-Party,3,2.1,266.84,66.71,0.00,4,Check-Out
2022-05-05,12719,USA,Resort,Direct,Transient,2,1.9,200.40,50.10,0.00,4,Check-Out
2022-05-05,12720,Netherlands,City,Online Travel Agent,Transient,1,9.2,0.00,50.47,-201.88,4,Canceled
2022-05-06,12721,France,Resort,Direct,Transient,4,4.6,602.75,120.55,0.00,5,Check-Out
2022-05-06,12722,Portugal,City,Direct,Transient-Party,3,0,510.56,127.64,0.00,4,Check-Out
2022-05-06,12723,Netherlands,City,Direct,Group,1,0.8,396.06,198.03,0.00,2,Check-Out
2022-05-06,12724,Germany,City,Direct,Transient-Party,4,4.2,170.53,170.53,0.00,1,Check-Out
2022-05-07,12725,USA,City,Online Travel Agent,Transient,4,3.8,567.84,141.96,0.00,4,Check-Out
2022-05-07,12726,Brazil,City,Online Travel Agent,Transient,3,1.1,166.86,83.43,0.00,2,Check-Out
2022-05-08,12727,Germany,City,Direct,Transient,1,1.8,125.28,125.28,0.00,1,Check-Out
2022-05-08,12728,Spain,City,Direct,Transient,3,7.1,586.96,146.74,0.00,4,Check-Out
2022-05-08,12729,USA,Resort,Online Travel Agent,Transient,1,9.7,608.60,152.15,0.00,4,Check-Out
2022-05-09,12730,France,City,Online Travel Agent,Transient-Party,2,8.4,0.00,62.46,-187.38,3,Canceled
2022-05-09,12731,Netherlands,City,Direct,Transient,4,8.5,0.00,62.00,-310.00,5,Canceled
2022-05-09,12732,Italy,City,Direct,Transient,4,5.5,718.45,143.69,0.00,5,Check-Out
2022-05-10,12733,Portugal,Resort,Direct,Transient,2,6.8,344.45,68.89,0.00,5,Check-Out
2022-05-11,12734,Germany,City,Direct,Group,3,3.9,370.72,185.36,0.00,2,Check-Out
2022-05-11,12735,Mexico,City,Direct,Group,2,8.9,267.81,89.27,0.00,3,Check-Out
2022-05-11,12736,USA,Resort,Online Travel Agent,Group,2,4.6,200.08,50.02,0.00,4,Check-Out
2022-05-11,12737,Portugal,Resort,Online Travel Agent,Group,1,0.1,377.76,188.88,0.00,2,Check-Out
2022-05-11,12738,France,City,Direct,Group,1,1,760.52,190.13,0.00,4,Check-Out
2022-05-11,12739,Spain,City,Direct,Transient,1,1.3,490.44,163.48,0.00,3,Check-Out
2022-05-11,12740,Brazil,Resort,Online Travel Agent,Group,1,6.5,195.66,97.83,0.00,2,Check-Out
2022-05-12,12741,Germany,City,Direct,Transient,1,5.5,254.50,127.25,0.00,2,Check-Out
2022-05-12,12742,Brazil,Resort,Online Travel Agent,Group,3,2.3,158.38,79.19,0.00,2,Check-Out
2022-05-12,12743,USA,Resort,Online Travel Agent,Group,1,4,348.66,174.33,0.00,2,Check-Out
2022-05-12,12744,Netherlands,Resort,Direct,Group,1,0.7,555.32,138.83,0.00,4,Check-Out
2022-05-12,12745,Spain,Resort,Direct,Group,4,5,421.80,84.36,0.00,5,Check-Out
2022-05-12,12746,Portugal,City,Direct,Transient,2,1.4,642.70,128.54,0.00,5,Check-Out
2022-05-12,12747,Portugal,City,Direct,Transient-Party,2,9.6,84.23,84.23,0.00,1,Check-Out
2022-05-12,12748,USA,City,Online Travel Agent,Transient-Party,2,6.3,471.56,117.89,0.00,4,Check-Out
2022-05-12,12749,France,Resort,Direct,Group,4,4.9,407.72,101.93,0.00,4,Check-Out
2022-05-12,12750,Brazil,Resort,Direct,Group,4,9.5,342.02,171.01,0.00,2,Check-Out
2022-05-13,12751,Spain,Resort,Online Travel Agent,Transient,3,8,0.00,149.47,-298.94,2,Canceled
2022-05-13,12752,Netherlands,City,Online Travel Agent,Group,4,3,338.78,169.39,0.00,2,Check-Out
2022-05-13,12753,Netherlands,City,Direct,Group,1,4.5,891.60,178.32,0.00,5,Check-Out
2022-05-13,12754,Netherlands,Resort,Direct,Transient-Party,2,1.3,319.34,159.67,0.00,2,Check-Out
2022-05-13,12755,USA,City,Direct,Transient-Party,2,9.7,214.35,71.45,0.00,3,Check-Out
2022-05-14,12756,USA,Resort,Online Travel Agent,Transient-Party,3,0.3,528.56,132.14,0.00,4,Check-Out
2022-05-14,12757,France,Resort,Direct,Transient-Party,4,5.8,292.92,73.23,0.00,4,Check-Out
2022-05-14,12758,France,Resort,Direct,Transient,2,2.7,272.88,90.96,0.00,3,Check-Out
2022-05-14,12759,France,Resort,Direct,Transient-Party,1,4.7,390.30,78.06,0.00,5,Check-Out
2022-05-14,12760,Italy,City,Online Travel Agent,Transient,2,6.3,391.17,130.39,0.00,3,Check-Out
2022-05-14,12761,India,Resort,Direct,Transient,2,5.2,329.13,109.71,0.00,3,Check-Out
2022-05-14,12762,USA,Resort,Direct,Group,2,9.1,97.00,97.00,0.00,1,Check-Out
2022-05-14,12763,Brazil,Resort,Online Travel Agent,Transient-Party,1,8.2,84.25,84.25,0.00,1,Check-Out
2022-05-14,12764,Italy,City,Direct,Group,2,5.8,131.40,131.40,0.00,1,Check-Out
2022-05-14,12765,India,City,Online Travel Agent,Group,1,4.6,462.68,115.67,0.00,4,Check-Out
2022-05-15,12766,USA,Resort,Direct,Transient-Party,3,4.5,0.00,175.90,-351.80,2,Canceled
2022-05-15,12767,Brazil,Resort,Direct,Transient,1,9.8,930.75,186.15,0.00,5,Check-Out
2022-05-15,12768,Spain,Resort,Direct,Transient-Party,1,4,567.25,113.45,0.00,5,Check-Out
2022-05-15,12769,Germany,City,Online Travel Agent,Transient,3,4.7,108.00,54.00,0.00,2,Check-Out
2022-05-16,12770,Spain,Resort,Direct,Transient,2,5.7,90.13,90.13,0.00,1,Check-Out
2022-05-16,12771,Brazil,Resort,Direct,Transient,3,4.5,427.10,85.42,0.00,5,Check-Out
2022-05-17,12772,Spain,Resort,Online Travel Agent,Group,3,7.8,295.48,147.74,0.00,2,Check-Out
2022-05-17,12773,Netherlands,City,Online Travel Agent,Transient,3,7.6,595.56,148.89,0.00,4,Check-Out
2022-05-17,12774,Mexico,City,Direct,Transient,1,7.8,356.10,118.70,0.00,3,Check-Out
2022-05-17,12775,France,Resort,Online Travel Agent,Transient,4,6.1,210.72,52.68,0.00,4,Check-Out
2022-05-17,12776,USA,City,Online Travel Agent,Group,4,8.3,420.32,105.08,0.00,4,Check-Out
2022-05-17,12777,Germany,Resort,Online Travel Agent,Transient,2,4.8,310.46,155.23,0.00,2,Check-Out
2022-05-17,12778,Spain,City,Online Travel Agent,Transient,2,5,678.36,169.59,0.00,4,Check-Out
2022-05-18,12779,India,City,Online Travel Agent,Transient-Party,4,1.8,755.90,151.18,0.00,5,Check-Out
2022-05-18,12780,Mexico,Resort,Direct,Transient-Party,4,9.5,358.02,179.01,0.00,2,Check-Out
2022-05-18,12781,Italy,City,Online Travel Agent,Group,3,3.1,589.80,117.96,0.00,5,Check-Out
2022-05-18,12782,Italy,City,Direct,Transient-Party,1,9.2,97.88,97.88,0.00,1,Check-Out
2022-05-19,12783,Mexico,Resort,Direct,Transient,4,9,428.97,142.99,0.00,3,Check-Out
2022-05-19,12784,Brazil,Resort,Direct,Group,2,9.9,139.21,139.21,0.00,1,Check-Out
2022-05-19,12785,Netherlands,Resort,Direct,Transient,4,3.3,299.64,99.88,0.00,3,Check-Out
2022-05-19,12786,Portugal,City,Direct,Transient,1,3.8,408.32,102.08,0.00,4,Check-Out
2022-05-20,12787,Spain,City,Online Travel Agent,Transient,1,9.9,0.00,64.29,-192.87,3,Canceled
2022-05-20,12788,Portugal,Resort,Direct,Group,3,9.9,316.52,79.13,0.00,4,Check-Out
2022-05-20,12789,Spain,Resort,Online Travel Agent,Group,3,0.7,0.00,152.21,-608.84,4,Canceled
2022-05-20,12790,USA,Resort,Direct,Transient,1,4.5,507.72,126.93,0.00,4,Check-Out
2022-05-20,12791,Germany,Resort,Online Travel Agent,Transient-Party,3,7.5,590.96,147.74,0.00,4,Check-Out
2022-05-21,12792,Portugal,Resort,Direct,Group,1,4.8,640.45,128.09,0.00,5,Check-Out
2022-05-21,12793,India,City,Direct,Transient-Party,3,7.1,100.50,100.50,0.00,1,Check-Out
2022-05-21,12794,Mexico,Resort,Online Travel Agent,Transient,1,1.8,202.40,101.20,0.00,2,Check-Out
2022-05-21,12795,Portugal,Resort,Direct,Group,2,1.8,748.20,149.64,0.00,5,Check-Out
2022-05-22,12796,Italy,City,Direct,Transient,2,1.6,128.20,128.20,0.00,1,Check-Out
2022-05-22,12797,USA,Resort,Direct,Group,1,2.3,77.29,77.29,0.00,1,Check-Out
2022-05-22,12798,India,City,Direct,Transient-Party,1,3.8,242.30,121.15,0.00,2,Check-Out
2022-05-22,12799,Mexico,Resort,Direct,Transient-Party,3,2.5,248.90,124.45,0.00,2,Check-Out
2022-05-22,12800,Mexico,City,Online Travel Agent,Transient,2,3.9,179.64,59.88,0.00,3,Check-Out
2022-05-22,12801,India,City,Online Travel Agent,Transient-Party,2,6.9,249.38,124.69,0.00,2,Check-Out
2022-05-23,12802,USA,Resort,Online Travel Agent,Transient-Party,3,0.3,198.34,198.34,0.00,1,Check-Out
2022-05-23,12803,Mexico,Resort,Direct,Transient,2,7.3,153.70,76.85,0.00,2,Check-Out
2022-05-23,12804,Brazil,City,Direct,Transient,4,4.8,102.33,102.33,0.00,1,Check-Out
2022-05-23,12805,Spain,Resort,Direct,Transient-Party,3,9,343.06,171.53,0.00,2,Check-Out
2022-05-23,12806,Mexico,Resort,Online Travel Agent,Group,1,2.5,601.75,120.35,0.00,5,Check-Out
2022-05-23,12807,Netherlands,City,Direct,Transient,1,6.2,0.00,141.34,-706.70,5,Canceled
2022-05-23,12808,India,City,Online Travel Agent,Transient,4,6,520.60,130.15,0.00,4,Check-Out
2022-05-23,12809,Portugal,City,Online Travel Agent,Transient-Party,3,8.1,184.14,61.38,0.00,3,Check-Out
2022-05-24,12810,Italy,City,Online Travel Agent,Transient-Party,1,0.5,0.00,148.38,-741.90,5,Canceled
2022-05-24,12811,France,Resort,Online Travel Agent,Transient-Party,3,8.1,159.62,159.62,0.00,1,Check-Out
2022-05-24,12812,Portugal,City,Direct,Group,1,1.8,561.70,112.34,0.00,5,Check-Out
2022-05-25,12813,India,City,Direct,Group,4,5.7,215.70,71.90,0.00,3,Check-Out
2022-05-25,12814,Spain,Resort,Online Travel Agent,Group,1,7.4,202.76,50.69,0.00,4,Check-Out
2022-05-25,12815,France,City,Direct,Transient-Party,4,9.7,542.64,180.88,0.00,3,Check-Out
2022-05-25,12816,Portugal,City,Direct,Transient-Party,4,4.7,0.00,167.83,-335.66,2,Canceled
2022-05-25,12817,France,Resort,Online Travel Agent,Transient-Party,4,7.9,85.52,85.52,0.00,1,Check-Out
2022-05-25,12818,Mexico,Resort,Direct,Transient,3,9.1,74.76,74.76,0.00,1,Check-Out
2022-05-25,12819,Italy,City,Online Travel Agent,Transient-Party,1,6.3,411.76,102.94,0.00,4,Check-Out
2022-05-26,12820,USA,City,Online Travel Agent,Transient,2,7.6,173.50,173.50,0.00,1,Check-Out
2022-05-26,12821,Italy,City,Online Travel Agent,Transient-Party,4,8,105.46,52.73,0.00,2,Check-Out
2022-05-26,12822,Mexico,City,Direct,Transient,1,4.3,496.00,124.00,0.00,4,Check-Out
2022-05-27,12823,Mexico,Resort,Direct,Group,3,6.2,422.80,84.56,0.00,5,Check-Out
2022-05-27,12824,Portugal,Resort,Direct,Transient,4,2.7,392.32,196.16,0.00,2,Check-Out
2022-05-27,12825,France,Resort,Direct,Transient-Party,2,1.4,326.72,81.68,0.00,4,Check-Out
2022-05-27,12826,Spain,City,Online Travel Agent,Transient-Party,1,4.5,352.55,70.51,0.00,5,Check-Out
2022-05-27,12827,USA,Resort,Online Travel Agent,Transient,1,1,771.48,192.87,0.00,4,Check-Out
2022-05-28,12828,Italy,City,Direct,Transient,2,8,198.08,99.04,0.00,2,Check-Out
2022-05-28,12829,Netherlands,Resort,Online Travel Agent,Group,1,3,0.00,117.40,-352.20,3,Canceled
2022-05-28,12830,Mexico,City,Online Travel Agent,Transient-Party,4,8.1,580.95,193.65,0.00,3,Check-Out
2022-05-28,12831,Germany,City,Online Travel Agent,Group,4,9.8,199.89,199.89,0.00,1,Check-Out
2022-05-28,12832,Brazil,City,Online Travel Agent,Transient-Party,2,8.1,124.15,124.15,0.00,1,Check-Out
2022-05-28,12833,Brazil,Resort,Direct,Transient,4,6.4,488.82,162.94,0.00,3,Check-Out
2022-05-28,12834,Mexico,City,Direct,Transient-Party,1,7.9,878.65,175.73,0.00,5,Check-Out
2022-05-29,12835,Germany,City,Online Travel Agent,Transient,4,1.3,147.82,147.82,0.00,1,Check-Out
2022-05-29,12836,Spain,Resort,Direct,Group,2,6.7,333.62,166.81,0.00,2,Check-Out
2022-05-29,12837,India,City,Direct,Group,1,7.3,0.00,165.03,-660.12,4,Canceled
2022-05-29,12838,Netherlands,City,Online Travel Agent,Group,4,3.7,0.00,142.83,-285.66,2,Canceled
2022-05-29,12839,France,Resort,Online Travel Agent,Transient-Party,1,9.5,240.52,60.13,0.00,4,Check-Out
2022-05-30,12840,India,City,Online Travel Agent,Transient-Party,3,8.9,0.00,156.67,-626.68,4,Canceled
2022-05-30,12841,Germany,Resort,Direct,Transient-Party,3,5.9,391.18,195.59,0.00,2,Check-Out
2022-05-31,12842,Netherlands,City,Direct,Transient,2,3.4,871.80,174.36,0.00,5,Check-Out
2022-05-31,12843,Italy,Resort,Online Travel Agent,Transient,3,9.1,383.04,127.68,0.00,3,Check-Out
2022-05-31,12844,Netherlands,Resort,Online Travel Agent,Transient,4,2.4,172.32,172.32,0.00,1,Check-Out
2022-05-31,12845,Spain,City,Online Travel Agent,Transient,2,1.7,660.05,132.01,0.00,5,Check-Out
2022-06-01,12846,Germany,City,Online Travel Agent,Transient-Party,4,7.8,289.34,144.67,0.00,2,Check-Out
2022-06-01,12847,Italy,City,Online Travel Agent,Transient,4,5.4,584.97,194.99,0.00,3,Check-Out
2022-06-01,12848,Mexico,City,Direct,Transient,4,9.7,388.32,97.08,0.00,4,Check-Out
2022-06-02,12849,Brazil,City,Direct,Group,1,4.4,190.52,190.52,0.00,1,Check-Out
2022-06-02,12850,Italy,City,Online Travel Agent,Group,2,5.2,50.85,50.85,0.00,1,Check-Out
2022-06-02,12851,Portugal,Resort,Online Travel Agent,Transient,1,9,0.00,78.50,-157.00,2,Canceled
2022-06-02,12852,Germany,City,Direct,Transient,2,3.3,87.87,87.87,0.00,1,Check-Out
2022-06-03,12853,Germany,Resort,Direct,Transient,1,2.6,110.78,110.78,0.00,1,Check-Out
2022-06-03,12854,Netherlands,City,Direct,Transient-Party,1,4.2,419.84,104.96,0.00,4,Check-Out
2022-06-03,12855,Brazil,City,Direct,Transient-Party,2,10,121.47,121.47,0.00,1,Check-Out
2022-06-03,12856,Italy,Resort,Online Travel Agent,Transient-Party,4,7.4,118.40,118.40,0.00,1,Check-Out
2022-06-03,12857,Netherlands,Resort,Direct,Transient,1,2.4,0.00,85.46,-341.84,4,Canceled
2022-06-03,12858,USA,City,Direct,Transient,4,1.5,399.30,199.65,0.00,2,Check-Out
2022-06-04,12859,Spain,City,Online Travel Agent,Transient,3,7.5,390.56,97.64,0.00,4,Check-Out
2022-06-04,12860,Germany,City,Direct,Group,4,7.4,398.07,132.69,0.00,3,Check-Out
2022-06-04,12861,Portugal,Resort,Online Travel Agent,Transient-Party,1,4.2,81.32,81.32,0.00,1,Check-Out
2022-06-04,12862,France,Resort,Online Travel Agent,Transient,1,9.8,760.25,152.05,0.00,5,Check-Out
2022-06-04,12863,Mexico,Resort,Online Travel Agent,Transient,4,0.8,354.93,118.31,0.00,3,Check-Out
2022-06-05,12864,Netherlands,Resort,Online Travel Agent,Group,4,9.9,0.00,118.97,-118.97,1,Canceled
2022-06-05,12865,Brazil,City,Online Travel Agent,Transient,1,3,373.56,124.52,0.00,3,Check-Out
2022-06-05,12866,Mexico,City,Direct,Transient,1,7.1,386.00,96.50,0.00,4,Check-Out
